,comment,sentiment,token
4008,이 병태 ㅋㅋ 저 쌍판 오랜만에 보네 ㅋㅋ 저런 게 무슨 카이스트 교수냐 분명 친일 잔재들이 자리 꽂아줬겠지 ㅉㅉ,1.0,"['이', '병태', 'ㅋㅋ', '저', '쌍판', '오랜', '만', '에', '보네', 'ㅋㅋ', '저런', '게', '무슨', '카이스트', '교수', '냐', '분명', '친일', '잔재', '들', '이', '자리', '꽂아', '줬겠지', 'ㅉㅉ']"
4009,교수님 같은 소리하고자 빠졌네 짐승 새끼지 저게 ㅎ,1.0,"['교수', '님', '같은', '소리', '하고자', '빠졌네', '짐승', '새끼', '지', '저', '게', 'ㅎ']"
4010,저런 놈도 잘못이지만 똥가루 띄어 먹겠다는 년도 잘못이지 그래서 년 놈 년 놈 이란 말이 나오지,1.0,"['저런', '놈', '도', '잘못', '이지만', '똥', '가루', '띄어', '먹겠다는', '년도', '잘못', '이지', '그래서', '년', '놈', '년', '놈', '이란', '말', '이', '나오지']"
4011,저놈 감방 안 갔나,1.0,"['저', '놈', '감방', '안', '갔나']"
4012,이 사람 작년에 415 부정선거가 아니라고 주구장창나팔불던 사람인데 대깨문으로 보직 변경한 사람이 여,1.0,"['이', '사람', '작년', '에', '415', '부정선거', '가', '아니라고', '주', '구', '장창', '나팔', '불던', '사람', '인데', '대', '깨문으로', '보직', '변경', '한', '사람', '이', '여']"
4013,길바닥에서 바지 내리고 ㅈㅈ 내서 ㅅㄲㅅ 했나 보네 상상 이상이 다 이 변태 ㅎㅎ,1.0,"['길', '바닥', '에서', '바지', '내리고', 'ㅈㅈ', '내서', 'ㅅㄲㅅ', '했나', '보네', '상상', '이상', '이', '다', '이', '변태', 'ㅎㅎ']"
4014,아 정말 저런 쉐이들 뇌 좀 실험해라 뇌우동사리 참 궁금하다,1.0,"['아', '정말', '저런', '쉐이들', '뇌', '좀', '실험', '해라', '뇌우', '동', '사리', '참', '궁금하다']"
4015,자식한테 쪽팔리게 뭔 개 망신이 여멍 멍,1.0,"['자식', '한테', '쪽팔리게', '뭔', '개', '망신', '이', '여', '멍', '멍']"
4016,저런 거 당하면 기분 개좆 같겠다,1.0,"['저런', '거', '당하면', '기분', '개좆', '같겠다']"
4017,저 사람 박사모 지지하는 놈임 박사모 단체가 다 저런 변태 같은 성향을 가지고 있다고 생각하면 되는 듯,1.0,"['저', '사람', '박사모', '지지', '하는', '놈임', '박사모', '단체', '가', '다', '저런', '변태', '같은', '성향', '을', '가지', '고', '있다고', '생각', '하면', '되는', '듯']"
4018,성범죄 집단은 더불어 추행 당인 거죠 말로는 페미니즘 지지하던 사람들이 다 뒤에서는 성추행하고 다니는 당 ㅋㅋㅋ,1.0,"['성범죄', '집단', '은', '더불어', '추행', '당인', '거', '죠', '말', '로는', '페미니즘', '지지', '하던', '사람', '들', '이', '다', '뒤', '에서는', '성추행', '하고', '다니는', '당', 'ㅋㅋㅋ']"
4019,김찬호 ㄴㄴ 박근혜를 사랑하는 모임 찬호 너 같은 성범죄 집단 말하는 거,1.0,"['김찬호', 'ㄴㄴ', '박근혜', '를', '사랑', '하는', '모임', '찬호', '너', '같은', '성범죄', '집단', '말', '하는', '거']"
4020,친일 숙청이 절실합니다 심영 에잇 이나라 족 가네,1.0,"['친일', '숙청', '이', '절실', '합니다', '심영', '에잇', '이나라', '족', '가네']"
4021,직위 해제 ㅅㅂ총장 새 키 나와 똑같은 쓰레기들 자식 아내 보기 부끄럽지도 않냐 어휴천벌받아라,1.0,"['직위', '해제', 'ㅅㅂ', '총장', '새', '키', '나와', '똑같은', '쓰레기', '들', '자식', '아내', '보기', '부끄럽지도', '않냐', '어휴', '천벌', '받아라']"
4022,절대로 못 짜르지 ㅋㅋ 다 끼리 끼리 ㅋㅋㅋ ㅂㅅㄴㄷ,1.0,"['절대로', '못', '짜르', '지', 'ㅋㅋ', '다', '끼리', '끼리', 'ㅋㅋㅋ', 'ㅂㅅㄴㄷ']"
4023,ㅎㅎㅎㅂㅅ,1.0,['ㅎㅎㅎㅂㅅ']
4024,집유로 나오겠죠 ㅅㅂ,1.0,"['집', '유로', '나오겠죠', 'ㅅㅂ']"
4025,만약에 여성이 일반인이 아니라 유도인 이었다면 저 변태 교수는 벌써 뒤졌을 거야 발목 후 리기 였으면 바닥에 나가 떨어졌고 매치기 였으면 머리나 등이 먼저 아스팔트 바닥에 떨어지게 기술이 들어갔겠지,1.0,"['만약', '에', '여성', '이', '일반인', '이', '아니라', '유도인', '이었다면', '저', '변태', '교수', '는', '벌써', '뒤졌을', '거야', '발목', '후', '리기', '였으면', '바닥', '에', '나가', '떨어졌고', '매', '치기', '였으면', '머리', '나', '등', '이', '먼저', '아스팔트', '바닥', '에', '떨어지게', '기술', '이', '들어갔겠지']"
4026,자르면 아프겠다 씨 바로 마ㅠ,1.0,"['자르면', '아프겠다', '씨', '바로', '마', 'ㅠ']"
4027,이 병태 이 변태 쓉세뀌,1.0,"['이', '병태', '이', '변태', '쓉세뀌']"
4028,이야 저걸 해고 안 한다고 카이스트 간판에 똥 칠해줘서 오래 살게 됐다는 선물인 가 ㅈㄹ 났네,1.0,"['이야', '저걸', '해고', '안', '한다고', '카이스트', '간판', '에', '똥', '칠', '해줘서', '오래', '살', '게', '됐다는', '선물', '인', '가', 'ㅈㄹ', '났네']"
4029,ㅋㅋ 존 나웃깁니다ㅋㅋㅋ 직위 해제 해고가 아니라,1.0,"['ㅋㅋ', '존', '나', '웃깁니다', 'ㅋㅋㅋ', '직위', '해제', '해고', '가', '아니라']"
4030,참진짜 이나라가 어디로 갈런지 저런 인간이 교수 한숨만 나온 다 길거리에서 뭐하냐 개새기냐,1.0,"['참', '진짜', '이나라', '가', '어디', '로', '갈런', '지', '저런', '인간', '이', '교수', '한숨', '만', '나온', '다', '길거리', '에서', '뭐', '하냐', '개', '새기냐']"
4031,영상만 봐서는 어떤 상황인지 잘 모르겠는데 자막으로 유죄추정 갈겨버리네 ㅋㅋㅋ 역시 ㅈ론 탑 엠비씨,1.0,"['영상', '만', '봐', '서는', '어떤', '상황', '인지', '잘', '모르겠는데', '자막', '으로', '유죄', '추정', '갈겨', '버리네', 'ㅋㅋㅋ', '역시', 'ㅈ', '론', '탑', '엠비씨']"
4032,친일은 과학이 다 알겠냐 친일파 색휘들아,1.0,"['친일', '은', '과학', '이', '다', '알겠냐', '친일파', '색휘', '들', '아']"
4033,개새키 고생 좀 하세요,1.0,"['개', '새', '키', '고생', '좀', '하세요']"
4034,배운 새끼가 더 하네 친일 좋은 거 대대로 친일했나,1.0,"['배운', '새끼', '가', '더', '하네', '친일', '좋은', '거', '대대로', '친일', '했나']"
4035,평생 추한 꼴 보이며 후회 속에서 살아라 드런 너마,1.0,"['평생', '추한', '꼴', '보이', '며', '후회', '속', '에서', '살아라', '드런', '너', '마']"
4036,2002년 중딩 때 담임 선생님이 늘 이런 말을 했었지 39남자는 좆대가리 관리를 잘해야 한다 안 그럼 인생 조진다 39,1.0,"['2002년', '중딩', '때', '담임', '선생님', '이', '늘', '이런', '말', '을', '했었지', '39', '남자', '는', '좆', '대가리', '관리', '를', '잘해야', '한다', '안', '그럼', '인생', '조진다', '39']"
4037,ㅂㅌ 아니고 ㅂㅅ,1.0,"['ㅂㅌ', '아니고', 'ㅂㅅ']"
4038,매장 되었으면 좋겟 다 이 정신 나간 교수 새기,1.0,"['매장', '되었으면', '좋겟', '다', '이', '정신', '나간', '교수', '새기']"
4039,ㅆㄹㄱ 천국이 다 우리나라,1.0,"['ㅆㄹㄱ', '천국', '이', '다', '우리나라']"
4040,ㅋㅋㅋㅋㅋ 대놓고 하는 게 개 웃기 네 미친 도 라이새기,1.0,"['ㅋㅋㅋㅋㅋ', '대놓고', '하는', '게', '개', '웃기', '네', '미친', '도', '라이', '새기']"
4041,우리 엄마들 저런 남자라면 딸 내 미 보내야지 엄마들이 좋아하는 교수자 네 ㅋㅋㅋㅋ,1.0,"['우리', '엄마', '들', '저런', '남자라면', '딸', '내', '미', '보내야지', '엄마', '들', '이', '좋아하는', '교수', '자', '네', 'ㅋㅋㅋㅋ']"
4042,ㅋㅋㅋ 카이스트는 요새 교수 뽑을 때 성추행 전문가를 뽑나보네ㅋㅋㅋ 뉴스에도 나오고 가문의 영광이겠다 씨발로마ㅋㅋㅋ 마누라랑 자식이 보면 좋아라 하것 네ㅋㅋㅋ 아파트에 플렌 카드 걸어 드려라우리 남편 아부지 여자따먹을려고 하다가 뉴스에 나왔다고 ㅋㅋㅋㅋ,1.0,"['ㅋㅋㅋ', '카이스트', '는', '요새', '교수', '뽑을', '때', '성추행', '전문가', '를', '뽑나', '보네', 'ㅋㅋㅋ', '뉴스', '에도', '나오고', '가문', '의', '영광', '이', '겠다', '씨발', '로마', 'ㅋㅋㅋ', '마누라', '랑', '자식', '이', '보면', '좋아라', '하', '것', '네', 'ㅋㅋㅋ', '아파트', '에', '플렌', '카드', '걸어', '드려라', '우리', '남편', '아부지', '여자', '따먹을려고', '하다가', '뉴스', '에', '나왔다고', 'ㅋㅋㅋㅋ']"
4043,그래도 문재앙 아웃,1.0,"['그래도', '문', '재앙', '아웃']"
4044,저 ㅅㅋ가 카이스트라니 부끄럽다,1.0,"['저', 'ㅅㅋ', '가', '카이스트', '라니', '부끄럽다']"
4045,제로 너도 돼지 흥분제 챙겨 다니냐,1.0,"['제로', '너', '도', '돼지', '흥분제', '챙겨', '다니냐']"
4046,제로 친일 수꼴들은 사이비 종교 수준 ㅋㅋ,1.0,"['제로', '친일', '수꼴', '들', '은', '사이비', '종교', '수준', 'ㅋㅋ']"
4047,명예랄 것도 없지 명예 챙기는 인간이였으면 주둥이 행동 조심하면서 삶ㅋㅋ 그냥 대가 리빨로 잘 쳐먹고 살다가 얻어 걸린 거 그동안 저짓거리 한두 번 해온 게 아닌 듯,1.0,"['명예', '랄', '것', '도', '없지', '명예', '챙기는', '인간', '이', '였으면', '주둥이', '행동', '조심하면서', '삶', 'ㅋㅋ', '그냥', '대가', '리빨', '로', '잘', '쳐', '먹고', '살다가', '얻어', '걸린', '거', '그동안', '저', '짓거리', '한두', '번', '해온', '게', '아닌', '듯']"
4048,니 채널 간판이다 기회는 다양하고 과정은 자유롭고 결과는 책임 있게 수용되는 사회 ㅁㅊㄴ,1.0,"['니', '채널', '간판', '이다', '기회', '는', '다양하고', '과정', '은', '자유', '롭고', '결과', '는', '책임', '있게', '수용', '되는', '사회', 'ㅁㅊㄴ']"
4049,지성인도 음경이 있기 때문에 그 작 디 작은 근육 및 피부조직을 훨씬 거대한 뇌가 제어할 수가 없다고 로 문제는 음경이 다 난 살 믄서 여자 문제 한번도 일으킨 적 없는데 이렇게 그 작 디작은 혈관 조직에 지배당하는 남자들 보면 ㅈㄴ 패고 싶음,1.0,"['지성인', '도', '음경', '이', '있기', '때문', '에', '그', '작', '디', '작은', '근육', '및', '피부', '조직', '을', '훨씬', '거대한', '뇌', '가', '제어', '할', '수가', '없다고', '로', '문제', '는', '음경', '이', '다', '난', '살', '믄', '서', '여자', '문제', '한번', '도', '일으킨', '적', '없는데', '이렇게', '그', '작', '디', '작은', '혈관', '조직', '에', '지배', '당하는', '남자', '들', '보면', 'ㅈㄴ', '패', '고', '싶음']"
4050,나이만 ㅊ 먹으면 뭐해요 곱게 늙어야지 바지 벗고 강제 추행한 거 보고 교수라는 직함을 떠나 저 인간의 본 모습이 드러난 거구나 더럽다 저런 사람 밑에서 배울 가치가 있을 가 싶음,1.0,"['나이', '만', 'ㅊ', '먹으면', '뭐', '해요', '곱', '게', '늙어야지', '바지', '벗고', '강제', '추행', '한', '거', '보고', '교수', '라는', '직함', '을', '떠나', '저', '인간', '의', '본', '모습', '이', '드러난', '거구', '나', '더럽다', '저런', '사람', '밑', '에서', '배울', '가치', '가', '있을', '가', '싶음']"
4051,발정난 개나 아무 데서나 ㅈ 내놓지 저건 인간이 아닌 개 ㅅㄲ,1.0,"['발정', '난', '개', '나', '아무', '데', '서나', 'ㅈ', '내놓지', '저건', '인간', '이', '아닌', '개', 'ㅅㄲ']"
4052,우파코인 타려고 저러는 거 ㅋㅋㅋ 유독 우파에 가짜 뉴스도 많은 이유가 우파 지지하는 놈들 특징이 이념으로 편 가르기 좋아하고 못 배운 빡통들이 많아서 저런 식으로 선동질하기 딱 좋음,1.0,"['우파', '코인', '타', '려고', '저러는', '거', 'ㅋㅋㅋ', '유독', '우파', '에', '가짜', '뉴스', '도', '많은', '이유', '가', '우파', '지지', '하는', '놈', '들', '특징', '이', '이념', '으로', '편', '가르기', '좋아하고', '못', '배운', '빡통들', '이', '많아서', '저런', '식', '으로', '선동', '질하기', '딱', '좋음']"
4053,유퀴즈에 카이스트 총장님 나오셨었는데 얼마나 좋은 분이셨는데 저딴놈이 학교 이미지 망치 네ㅈ,1.0,"['유', '퀴즈', '에', '카이스트', '총장', '님', '나오셨었는데', '얼마나', '좋은', '분이셨는데', '저딴', '놈', '이', '학교', '이미지', '망치', '네', 'ㅈ']"
4054,저 등신 사고 칠 줄 알았다ㅎ,1.0,"['저', '등신', '사고', '칠', '줄', '알았다', 'ㅎ']"
4055,카이스트도 ㅂㅅ이네 당연히 해고 아니냐 좀 있다가 잠잠해지면 다시 교수로 복직시키겠지,1.0,"['카이스트', '도', 'ㅂㅅ', '이네', '당연히', '해고', '아니냐', '좀', '있다가', '잠잠해지면', '다시', '교수', '로', '복직', '시키겠지']"
4056,아 씹새 끝,1.0,"['아', '씹', '새', '끝']"
4057,시바 닉 값하네ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['시바', '닉', '값', '하네', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
4058,이래서 배운 놈들이 더 정신병자인 듯,1.0,"['이래서', '배운', '놈', '들', '이', '더', '정신병', '자', '인', '듯']"
4059,클모주니 개 ㅂ 신인가 이건 ㅋㅋㅋ 성추행 이야기하는데 대통령 간첩 꺼낸 정박아가 누군데 ㅋㅋㅋㅋㅋ,1.0,"['클', '모주', '니', '개', 'ㅂ', '신인', '가', '이건', 'ㅋㅋㅋ', '성추행', '이야기', '하는데', '대통령', '간첩', '꺼낸', '정박', '아가', '누군데', 'ㅋㅋㅋㅋㅋ']"
4060,어떤 병신이 야동 보고 아 실제로도 이러는구나 이러고 따라함,1.0,"['어떤', '병신', '이', '야동', '보고', '아', '실제', '로', '도', '이러는구나', '이러고', '따라', '함']"
4061,유튜브는 합법적으로 틀 딱 아재들 못하게 나라에서 막아야함,1.0,"['유튜브', '는', '합법', '적', '으로', '틀', '딱', '아', '재', '들', '못', '하게', '나라', '에서', '막아', '야함']"
4062,대가리가 좋아도 인성이 바닥이면 ㅉㅉㅉ,1.0,"['대가리', '가', '좋아도', '인성', '이', '바닥', '이면', 'ㅉㅉㅉ']"
4063,안녕하세요 너의 친일파 스러운 미개함만 할까,1.0,"['안녕하세요', '너', '의', '친일파', '스러운', '미개함만', '할까']"
4064,안녕하세요 친일 매국노로 살면 기분이 ㅋㅋ,1.0,"['안녕하세요', '친일', '매국노', '로', '살', '면', '기분', '이', 'ㅋㅋ']"
4065,안녕하세요 먼 개소린교,1.0,"['안녕하세요', '먼', '개', '소린', '교']"
4066,생존 왕츄 노꾼 친중 친일은 아니더라도 어느 정도 가까운 관계는 유지해야 하는데 ㅋㅋ 한국인의 특유의 39미개함 39과 정부과 사람들을 이렇게 만들어 놓네,1.0,"['생존', '왕츄', '노', '꾼', '친', '중', '친일', '은', '아니더라도', '어느', '정도', '가까운', '관계', '는', '유지', '해야', '하는데', 'ㅋㅋ', '한국인', '의', '특유', '의', '39', '미개함', '39', '과', '정부', '과', '사람', '들', '을', '이렇게', '만들어', '놓네']"
4067,꼭 진보세력이 작은 실수하면 39이 게 좌파의 실체 내로 남불 좌파 39라며 기다린 것 마냥 댓글 창 도배되는데 극우 세력들 강간 탈세 뇌물수수 밥 먹듯이 저지르는 거 기사뜨는 거엔 전혀 반응 안하더라 내로 남불은 방구석 극우베충이들이 더 하지 않냐,1.0,"['꼭', '진보', '세력', '이', '작은', '실수', '하면', '39', '이', '게', '좌파', '의', '실체', '내', '로', '남불', '좌파', '39', '라며', '기다린', '것', '마냥', '댓글', '창', '도배', '되는데', '극우', '세력', '들', '강간', '탈세', '뇌물수수', '밥', '먹듯', '이', '저지르는', '거', '기사', '뜨는', '거', '엔', '전혀', '반응', '안', '하더라', '내', '로', '남불', '은', '방', '구석', '극', '우베', '충', '이', '들이', '더', '하지', '않냐']"
4068,장기한판 둬도 있던 자식도 없어지는 판국에 애들이라고 욕 못하면 욕에도 규제해야지 거 당신처럼 애들 애들 하니까 꼰대들 비꼬는 거 아니요 좀 열린 생각 좀 합시 다 선생님,1.0,"['장기', '한판', '둬도', '있던', '자식', '도', '없어지는', '판국', '에', '애', '들', '이라고', '욕', '못', '하면', '욕', '에도', '규제', '해야지', '거', '당신', '처럼', '애', '들', '애', '들', '하니까', '꼰대들', '비꼬는', '거', '아니요', '좀', '열린', '생각', '좀', '합시', '다', '선생님']"
