,comment,sentiment,cluster
4324,국희의원 개새끼들 유지비용이니 뭐니 그런 돈 밑바닥으로 내리고 저 분들 안전한 시스템으로 갈 수 있도록 개발이나 해라 하긴 또 개발한다고 여기저기 돈 빼돌릴 생각하겠지 시벌놈들 삼가 고인의 명복을 빕니다 한참 젊으실 나이에 가족분들과 와이프되실분 후,1.0,11
4325,호캉스녀들하고 ㅋㅋ,1.0,1
4326,모텔 가서 여 자랑놀아요,1.0,13
4327,ㅅㅣ발 소방장비 저따구로 준다고 미친정부 ㅅ ㄲ들 카악 퉤,1.0,9
4328,청년비서관 뽑고 개 ㅈㄹ 하지 말고 소방에 지원해라,1.0,3
4329,180석 뽑아준 대한민국민들 젇까라,1.0,3
4330,개같에,1.0,11
4331,이게 나라냐 십새기들아 ㅋㅋㅋㅋ,1.0,2
4332,ㅅㅂ 사다리 장난하냐,1.0,3
4333,나랏돈 어디다가 처 빨아머고 진짜 개 같은 나라 ㅡㅡ 장비가 저게 머냐 여성가족부 없에 고 그 돈으로 소방재난 부나처 만들어라 병신 같은 마구니들아,1.0,11
4334,아니 ㅅㅂ 사다리 뭔데 장난해 뭐하는 거냐고 정부 ㅅㅂ놈들 아 정부 지원금 25만원씩 주면 생계가 달라지냐 ㅅㅂ 소방공무원 지원하라고 ㄱㅅㄱ들아,1.0,11
4335,개시 발 사다리 저게 뭐냐,1.0,14
4336,ㅅㅂ 울나라 예산이 얼만데 사다리가 3층까지 가는 소방차가 없네ㅋㅋ,1.0,1
4337,사다리 씨발뭐야 진짜 한심해 우리나라,1.0,11
4338,익룡 ㅅㅂ 그만 좀 깩깩대라,1.0,8
4339,궁금한 게 여자 소방관도 뽑던 데 출동 현장에 여 자 소방관도 가서 하는 게 있는지 하는 게 있다면 어디서 뭘 하는지 궁금,1.0,14
4340,ㅋㅋㅋㅋ 진짜로 사다리 봐라 장난 하로 온 거임 씨 발 진짜 존 나 어 이 없네 와,1.0,1
4341,여자 소방관은 왜 저런데 안 들어가지 사무실 에어컨 틀어 놓고 커피랑 치즈케익 먹으면서 급여는 저분들보다 높은 게 말이 되냐,1.0,1
4342,문재앙 보고 있나,1.0,13
4343,이러면서 세금 더 걷으라고 하면 개지랄을 떠시겠지,1.0,1
4344,하시발,1.0,3
4345,이런 데 댓글에 정치 글 호도 글써 갈 길 시간에 ㅡ니들이 빨아대는 국짐당 패거리들 무슨 마인든지 가서 쳐 물어봐 아예 국민 위함 1도 없어 개넨 나라가 망하길 바래 지들 정권 잡을 생각뿐 아니면 내 손목 아지 검,1.0,11
4346,ㅈㄲ 머리나빠서 하는 직업에 무슨 ㅋ,1.0,9
4347,왜 시 발 이런 일은 여성 할당 안 하냐 시 발진짜 적당히 들 해라,1.0,19
4348,정치인들은 현장 소방관을 국가직으로 왜 못하나 더러운 쓰레기들이 너무 많다구의원 시의원국 개가 나라를 망조가 들게 하네,1.0,2
4349,국가직인데요 ㅂㅅ아,1.0,9
4350,반드시 니 인생에 저주가 있을 것이다,1.0,5
4351,멍청하니깐 화재 진압하는 거 다 꼬우면 높은 직위를 가져라,1.0,11
4352,여경 뽑을 세금으로 저런 분들 처우 개선 하자 제발,1.0,9
4353,진짜 솔직히 소방관은 연봉 실수령액 1억은 줘야 하는 거 아니냐 있으나 마나한 국회의원들 월급 200만원만 줘도 충분하지 않냐 개 같은 나라 ㅉㅉ 그리고 쿠팡 업체 남자 여자 월급 똑같은 거 실화냐 병신나라 여경 더 더더 많이 뽑아서 범죄자 천국 만들어라,1.0,11
4354,댓글 단거 하나하나가 부정적이고 입이 더럽네 ㅋ 인간 말종,1.0,11
4355,이 새끼 사람 새끼 아니네,1.0,10
4356,너처럼 단면만 보는 것들이 소방하는 거 임ㅋㅋ멍청하거든 ㅋ,1.0,19
4357,ㅈㄲ 세여,1.0,8
4358,자기 한 몸 바쳐 사람 구하는 사람을 위해야 하는데 땅 투기나 낭비하는 시 발 새끼들한테 쳐주고 지랄이야,1.0,5
4359,시발 사다리가 좃같이 짧아서 구조할 수 없다는 게 말이나 되냐 이렇게 미흡해서 어떻게 구조대원들이 일을 하겠냐,1.0,17
4360,여자 소방관이 출동한다면,1.0,2
4361,거기서도 행정처리만 하겠지 동료 소방관들 폐끼칠 일 있나,1.0,17
4362,아시발 마음 존 나 아프네 불 좀 안나게 잘 좀 하자,1.0,11
4363,같네 아,1.0,11
4364,ㅅㅂ 소방대장 옷 벗자,1.0,0
4365,우리 동네 처 먹고 노는 소방관 새끼들 좀 데리고 가서 저런데 투입해라,1.0,1
4366,여자 소방관 꺄아악 어머 어머,1.0,9
4367,열불 난 다 정치 놈들은 뭐하고 ㅅㄹ,1.0,19
4368,자 생각을 해봐 우리나라 페미 정권은 정신병이 맞다니까 여경 추운 겨울 외투 벗어줌 페이스북에 춤추면서 경찰 홍보함 1계급 특진화재 현장 순직 1계급 특진 ㅋㅋㅋㅋㅋㅋ 나라 잘 돌아간다,1.0,3
4369,남자라서 죽었다,1.0,8
4370,도대체 안에 사람 있을 수도 있다고 한 인간 씨 발 잡아가지고 불구덩이에 처 넣어 뿌고 싶노,1.0,1
4371,쓰잘 떼기 없는 여 경 늘릴 예산으로 소방공무원 연봉이나 올려줘라 열받네,1.0,8
4372,무쓸모 여경들 대거 분리수거시키고 그 잉여자본으로 저분들 연봉 올려드리면 안 될까요,1.0,11
4373,소방관 현장직 뛰는 사람만 월급 올려줘라 현장직 안 뛰는 여 소방관에 세금 낭비 하지 말고,1.0,5
4374,아시바,1.0,0
4375,죽은 뒤에 1계급 올려주면 무슨 소용이냐 시 발련들아,1.0,17
4376,ㅆㅂ,1.0,0
4377,시발 소방관을 사다리가 없어 죽게 만드냐 이 개 같은 나라야,1.0,16
4378,누구는 순직해야 특진 누구는 옷 벗어주고 사진 찍었다고 특진 게이 발시 라나냐,1.0,8
4379,나라가 썩었어 국민이 썩어서 악취가 진동하는 국회로 더 썩은 놈들을 보내고 있어 썩은 국민은 남일에 나 몰라라 허고 있고 정치인은 그런 국민을 나 몰라라 하고 있어 술 취한 의사가 환자를 수술하다 사람을 죽여 더 법적으로 아무 문제 없고 정치인 또 부자들이나 그 새끼들은 죄를 지어도 죄가 아니야 썩은 국민이 국회를 청정한 곳으로 만든다면 위원들도 국민을 위하고 살 피려 들거야 사회 곳곳에 개정하고 만들어야 할 법들이 많다는 걸 알거야 사비들 여 개인보호구 사는 일은 없을 거야 시에서 돈이 없어서 지원을 못한다는 말은 없을 거야 인력이 부족하다는 말은 없을 거야 더 좋은 장비 더 많은 인력이 있었다면 이런 안타까운 일은 없을 거야 썩은 국민들아 각성하라 남 욕하지 마라 국회에 똥 칠하지 마라 니들이 싸질러 논 똥 이다 니똥 니들 이 치워라,1.0,7
4380,투기 공사 직원들 보구 있나 호로 잡넘들아,1.0,8
4381,궁금한 건 저기 현장에서 뛰어내린 소방관 분들이 모두 남자분이 시네요 여자 소방관은 안 뽑은 건가요 아님 위험한 곳은 안 들어가는 건가요,1.0,16
4382,여소방관 특 저런 거에 절대 안감,1.0,16
4383,이런 글까지 하나 하나 다 따지고 있네 참 문법나치놈들,1.0,1
4384,여자 소방관은 없나,1.0,18
4385,현장에 여 자 소방관 있긴 하냐 ㅋㅋ 다 자판 두들기고 있나 진짜 에 휴,1.0,19
4386,불 끄는 소방대원 분들은 항상 남성이 시네요 슬픕니 다 여자 소방관들은 뽑고 도대체 어디에 있는지 불은 끄기나 하나요 소화 호스는 들수나 있나,1.0,7
4387,내근직만 하는 여성 할당제 줄여라 그리고 현장직 남성들 채용 늘려 워 라벨 실시해라 여성 할당제가 저렇게 무섭다 인원 부족해서 남자만 죽는다,1.0,17
4388,다 죽고 특진하면 뭐하냐고 ㅅㅂ 국개의원 호주머니로 들어갈 돈으로 소방장비 첨단 화 했으면 안 죽는 거 아니냐고 이 국개의원 새끼들아,1.0,5
4389,이런 긴급한 일인 경찰이나 119 대원들을 왜 자꾸 여자들을 더 많이 뽑는 거죠 오또 케 오또 케 하는 거 보고 싶은 거,1.0,7
4390,정말 궁금해서 물어보는 건데요 왜 이런 안타까운 기사에 나오는 소방관 분들은 다 남자분들이 신가요 ㅠㅠ 사실 이런 질문도 이 공간에선 무례하다는 거 알지만 정말 궁금해서 남겼습니다 여자 소방관 분께서 현장 화재 작업으로 순직하셨다는 기사는 본 적이 없는 거 같아서 요 구조적으로 여성 현장대원분들을 선발하지 않는 것인지 아니면 여성 소방관 분들이 현장 대원에 지원을 하지  않아서인지 혹시 알 수 있을까요,1.0,7
4391,ㅅㅂ 신이 어 딧냐 망할,1.0,5
4392,왜 똑같은 돈 받고 남자만 현장에서 목숨 바치면서 일하고 여자는 왜 오또케스트라 인가요,1.0,5
4393,오바 떨지마세요 ㅋㅋ,1.0,8
4394,현장에 여 자 소방관은 단 한 명도 없었겠지 소방서에서 시원한 에어컨 바람 쐬면서 스타벅스 마시면서 남자 소방관들 뒷담이나 까 고 있었겠지머 왜 순직하는 건 다 남자 소방관일까요 여자 소방관은 출동 자체를 안해 ㅋㅋ,1.0,5
4395,저런 곳에 여 자 소방관 단 한 명이라도 있냐 괜히 여성차별이 딴 뷘쉰 소리하면서 여성 할당제하고 그로 인해 잡아먹으면서 남자 소방관들 고생시키지 말고 인간이라면 최소한의 양심 좀 갖자,1.0,1
4396,한국 여자 꺼져라 여군 여경 여소방관이 대체 이나라에 왜 필요한 거냐,1.0,14
4397,남자가 여자보다 빨리 죽는 이유 여자가 하지 못하는 일을 남자가 해서,1.0,16
4398,ㅇㅇ 네 다음 페미,1.0,8
4399,씨발 국회에 국민들 세금 쳐 주지 말고 소방대원 남자분들에게만 좋은 장비도 주고 봉급도 올려주면 좋겠다 ㅅㅂ 저 불 속에 어차피 여자대원은 안 들어 가잖아,1.0,1
4400,시발 어느 성별은 그 성별이라 1급 공무원 됬더 만 죽어서 특진이라니 안타깝네,1.0,3
4401,저렇게 목숨거는 남자 소방관과 전화나 받으면서 구급차 뒤에 타는 여자 소방관과 월급이 같으면 되겠습니까 안 되겠습니까 참 성차별 종나게 오지네,1.0,1
4402,오또 케 여경 댓글 여 소방월급 왜 주니,1.0,17
4403,이래 놓고 남녀평등 여소방관 할당제 개소리 여자들이 저런 거 할 수 있을 거 같냐,1.0,16
4404,그러니까 씨 발 오히려 효율만 떨어지지,1.0,8
4405,ㅋㅋ,1.0,2
4406,여자 소방관은 뭘 하나요,1.0,19
4407,아ㅅㅂ 진짜 ㅠㅠ,1.0,7
4408,여자 소방관들 많이 뽑앗다던데 저번 쿠팡 때도 그렇고 왜 코빼기도 안 보이나요,1.0,14
4409,햇반이 잼민이 갑자기 왜 지랄이지,1.0,16
4410,임희상 ㅉㅉ,1.0,13
4411,햇반이 지랄하네 잼 민아 ㅋ,1.0,9
4412,임희상 벼어어어엉신,1.0,13
4413,소방관 같은 목숨 걸고 하는 직업이나 대우 똑바로 해줘라 여성 할당제 이 지랄 하지 말고 마음 아프다,1.0,11
4414,여성 할당제 ㅋㅋㅋㅋㅋ 안에서 사무만 보는 할당,1.0,9
4415,죽고 나서야만 승진 시켜주고 대우 잘해주는 킹갓 코리아 좀 살아있을 때 대우 잘해줘라 성매매 하는 여자들한테 지원금 퍼주고 ㅋㅋ,1.0,9
4416,역시 여자 소방관은 없네요,1.0,19
4417,불평등 저런 위험한 곳에는 왜 여자 소방관은 안 보이냐고 정말 불평등하구만,1.0,7
4418,나는 저런 상황에서 비명 지르는 새끼들이 좆 같던데 나만 그럼 여자 비명,1.0,19
4419,근데 여자는 도대체 왜 비명을 지르는 걸까 본능적으로 비명을 지르던데 비명 지르면 주변에서 도와 주는 그런 생활은 언제부터 인간 세계에 있었기에 저런 본 능이 생겼는지 궁금,1.0,11
4420,진짜 아무것도 안 할 거면서 어 떡 해 어떡해 ㅇㅈㄹ 하는 거랑 소리 질러 대는 거 가서 목 따버리고 싶음 여자들한테서 태어날 때부터 그런 패시브가 깔려서 세상에 나오는 듯 너무 싫다 진짜로 듣기 싫어 ㅠㅠ,1.0,1
4421,ㅈㄴ 짜증남 진짜 뭔일 만났다 하면 꺄악질 18ㄴ들 패시브 임 ㅋㅋㅋㅋ ㄷㅊ라고 하면 당연히 이해해줘야 된다는 듯이 말하면서 ㅂㅅ만 듬 ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,3
4422,그렇게 많이 뽑은 여 소방관들은 어디서 무얼 하는 걸까 저런 걸 보면서 아직도 범죄 등 저런 위험한 현장에 여성 우대 할당제 동일 임금을 외치는 건 가 우리 집 불나고 우리 집 강도 들었을 때 거기에 자격 없는 공무원 오면 진짜 죽이고 싶을 것 같다 43698444369844 운전이 언제부터 대단한 기술이였나 저런 운전이면 트레일러나 대형 트럭 운전기사 공무원으로 뽑으면 아주 장난 아닐텐 데운전도 하시고 도움도 주시고 일석이조 아닌가,1.0,11
4423,저기에 여자 소방관은 어딨죠,1.0,18
4424,돌돌이 ㅇㅈ 요 ㄹㅇ 잼민이 티 내는 거 역겹네요,1.0,9
4425,개한민국,1.0,0
4426,김건우 시비는 먼저 털고 ㅋㅋ 정신나간 사람 맞네글 자세히 읽어봐라 내 글이 비하면 콜센터 직원들을 얼마나 무시하고 산 걸까 ㅉㅉ 불쌍한 인생,1.0,9
4427,김건우 ㅋㅋㅋ 비하처럼 보이면 정신병원부터 가보시길,1.0,13
4428,소방관 영상에는 한결같은 댓글들만 있네 ㅈㄴ 식상하다 ㅉ,1.0,11
4429,정승철 승철 이 애미 어디가 셧지 위로가 셧나,1.0,11
4430,정승철 조선족 ㄲㅈ,1.0,0
4431,몇 시니 너네 그분 만 하겠냐 게 이야,1.0,1
4432,정승철 ㅋㅋㅋㅋ꼬우면 꺼져 드립을 아직도 쓰는 게이가 있네ㅋㅋㅋㅋ,1.0,3
4433,왜 이 분들이 국 개의원 판새 검새 씨레기들보다 돈을 덜 받는 거냐,1.0,16
4434,군인 대우가 개판 미쳤니 아니면 모자라니,1.0,3
4435,여경 보고 있나,1.0,8
4436,수범 살도 다 녹아 미친놈아,1.0,7
4437,수범 이 미친놈,1.0,2
4438,개소리냐,1.0,14
4439,쓸모없는 가 시내들 뽑지 말고 그 가 시내들 뽑을 돈으로 남자 소방관들에게 혜택을 더 드려라성별 차별이 아니라 화마 앞에서는 여자는 필요 없다,1.0,19
4440,더럽히는 게 아니라 팩트입니다 처우개선이 하기 위해서 여자를 최소 인력으로 줄이고 남자 소방관에게 더 많은 혜택을 드려야 합니다 하나 물어봅시다 저 화마 앞에서는 여자는 있나요 그것만 답해 보세요답이 너무 명확해서 할 말이 없을 겁니다,1.0,1
4441,구경꾼들 꺄악 ㅇㅈㄹ 하고 있네 그냥 아닥하고 있는 게 더 도움되겠다,1.0,1
4442,남자 소방관은 현장에서 힘들게 고생하는데 그 성별은 그냥 컴퓨터 앞에 앉아서 키보드만 치고 있으니 어휴,1.0,11
4443,시지프의 노래 그럼 어디에 쓰니 페미 새끼야,1.0,11
4444,수범 인간 쓰레기,1.0,7
4445,수범 대갈빡스 밟아 트짜뿔라,1.0,13
4446,여경들은 사진 찍고 1계급 특진인데 답 없다 진짜,1.0,11
4447,시지프의 노래 그럼 현장도 안 나가고 내근직만 하는 여경 여소방관 그렇게 많이 뽑은 게 잘했다는 소리냐 모지리 ㅅㄲ가 나오는 데로 ㅆ불이노,1.0,1
4448,이휘영 저새 기 잼민이 임 동영상 목록보셈,1.0,5
4449,그 저능 아들만 모이는 서버에 너가 들어가겠네,1.0,1
4450,김도현 뭔 문제가 없어 존 나 짧은 데,1.0,11
4451,야이 시 발 저런 분들 대우 좀 좋게 해주자 나라가 왜 이러냐,1.0,14
4452,여자 소방관들은 에어컨 빵 빵하게 틀어 놓고 아이스커피 마시면서 전화 받던 데 왜 남자만 개고생 하나요,1.0,11
4453,저 사다리는 뭐냐 시 발ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1.0,14
4454,여자도 불길 속에 들어가야지 ㅋㅋㅋ,1.0,17
4455,님들 걍 저 새끼 무시해요 저런 관종 새끼들 상대하면 우리만 힘들어요,1.0,7
4456,성 이름 관종이니 무시까길 빡쳐도 이런 새끼들은 관심 주면 더 함,1.0,11
4457,00 1 39 잼민이가 봐도 이 사람은 ㅂ 1ㅅ이 다 39,1.0,2
4458,구자영 찐따,1.0,0
4459,구자영 쿨한 척 댓글 달지 마세요 당신 누구보다 찌질하고 한심한 인간이니까요 ㅇㅋ,1.0,8
4460,광근아 ㅅ8 ㄴ아 네 부모 ㄴ ㄴ 들이 그렇게 가르치던,1.0,17
4461,개 같은 감독 샠기들이 얼마나 많은데 돈이면 뭐든 하는 감레기들,1.0,16
4462,쓰레기 같은 것들이 지도자로 있으면 선수들이 뭘 보고 배우겠음 스포츠 협회 학교 니들 뭐하고 있음 저거 뇌물죄 아님 경찰은 놀고 있음,1.0,19
4463,똥이 산을 이루었구나 똥산,1.0,14
4464,이광근 장정순 정종선 등 등 ㅆㄹㄱ 들 존 나 많음다 폐기 처분 해야 함,1.0,11
4465,먼 감독이 돈을 그래 쳐 밝히나 능력을 보여주고 연봉을 올려달라고 하던 가 오자마자 연봉을 40 쳐 올려달라면 누가 예 드리겠습니다 이러냐 능력은 보여주고 당당하게 요구하던 가 찌질하게 학부모 중에 깡패 있었으면 저거 데려다가 어디 몇 군데 쳐 박살 내 놧을 텐데 아쉽네,1.0,11
4466,암튼 돈 밖에 모르는 시 발놈들,1.0,1
4467,나라를 좀 먹는 개놈들 천지네,1.0,19
4468,다른 나라도 학부모가 감독에게 월급 주나그라면 학교는 에라개 같은,1.0,16
4469,누고 이 같은 만행을 벌인 감독은 썩은 내가 진동을 하네,1.0,2
4470,감독이라는 쉑히 가 아주 돈에 걸 신이 들린 쓰읍 쉑히,1.0,5
4471,개새끼들이 판을 치는 고교 야구 판이네,1.0,19
4472,이광근 저 넘 사회에 묻어버려야겠네,1.0,9
4473,사회의 암적인 존재들,1.0,7
4474,깡패질이나 하지 뭔 어 슬픈 감독질이냐 개 객 끼들,1.0,3
4475,감독 새끼도 쓰레기지만 자금 일부 학교 측에 로비하고 채용된 거 아님,1.0,1
4476,ㅂㅅ나라,1.0,5
4477,저런 미친 감독이 한 둘이겠나,1.0,18
4478,개한민국 안 썩은 대가 잇더나,1.0,3
4479,아니 도대체 저런 인간들은 없어지질 않냐 인간 말 종 돈의 노예 새 끠들,1.0,7
4480,부모들이 월급 주는 데 이 새끼는 지 맘대로 지랄이 네 이 새끼 짜르고 젊고 유능한 감독 섭외해라,1.0,2
4481,저런 쓰레기 감독 왜 쓰는 건데,1.0,19
4482,아직도 8090시대 똥대가리들고 있는 새끼가 있었네,1.0,7
4483,미친놈,1.0,12
4484,개쓰레기구나 어디 출신인가,1.0,17
4485,저것도 신이라고 ㅉㅉ 그냥 돈 미새에 유망주 혐오자 아님,1.0,1
4486,저런 사람들이 모인 곳이 프로 아닌가 그러나 좋다고 빨아대는 야구팬이라는 놀라운 사람들 ㅋㅋ,1.0,19
