,0
16339,일하다 순직하면 그 가족은 나라에서 모든지원을 해야하는게 당연한 순리다.<br>불법영업하다 불나서 불끄다 죽으면 누구한테 보상 받아야합니까?<br>처자식 교육이며 생계는 누가 책임집니까?<br>모든보상은 정부로부터 보상해야 마땅하고 그래야 가족 걱정없이 본인이 맡은일에 더 열정을 갖고 일할겁니다<br>개죽음의 새대는 없어져야하고 억울한 사회에서도 벗어나야합니다<br>내목숨도 책임져주지않은데 왜 열정적으로 목숨걸고 일해야할 이유가없죠.<br>부디 본인몸부터 사리면서 일하세요<br>다치고 죽으면 끝입니다
16340,삼가 고인에 명복을 빕니다.
16341,밑에다가 뛰어들게 뭐 깔아줘야지 대피할수 있게끔
16342,에어매트로 몸을 던졌다... 라고 나오네요
16343,아니 무전이 없나? 소리쳐서 들리나 저거
16344,소방관들 출동 수당 많이 챙겨주세요~<br>세금 1도 안아깝다
16345,삼가 고인의 명복을 빕니다
16346,내가 경기도 도지산대 ×9 <br>뭐 도지사가 벼슬이냐 조선시대냐?
16347,솔까 이렇게 일하는분들한테 국가에서 모든 예우를 다해줘야지 쓸데없는 일에 돈쓰지말고 씨벌넘들아
16348,"저게뭐하는거냐, ,진짜 <br>소방관분들 , ,휴, <br>저가족분들마음은찢어지겠다"
16349,아 ㅜㅜ 몸에 소름이 ...  <br>미치긋다. 후...  아... 눈물이ㅜㅜ<br>삼가 고인의 명복을 빕니다.
16350,여기에서도 남.여 갈등 조장하는 더러운것들아~ 지랄들하시네요~~!!!
16351,국회의원 및 고위 공직자 연봉 1/4 정도 줄여서 소방장비 및 소방관 근무환경개선 사업에 투입해주시길 간절히 바랍니다
16352,우리나라 공무원중에 가장 깨끗한 부서가 소방이고 일하는거 대비 받는수당도 가장 적은곳 또한 소방이다
16353,아는척 자제해주세요~
16354,소방관님들 월급많이 주는건 세금 1도 아깝지 않다
16355,순직했다는 순간에 진짜 오열했음 아니..
16356,고인의 명복을 빕니다 ..
16357,저런곳에 여자소방관 단 한명이라도있냐?<br>괜히 여성차별이딴 뷘쉰소리하면서 여성할당제하고 그로인해 to잡아먹으면서 남자소방관들 고생시키지말고 인간이라면 최소한의 양심좀 갖자
16358,나라의 세금을 이런 고귀한 분들에게 사용하라고!!!제발!!
16359,아니 정말 소방 장비 많이 지원하라고 몇번을 애기해야 알아쳐먹냐
16360,삼가고인의명복을빕니다
16361,누군가의 가장이고 아버지이고 아들 일텐데...<br>목숨도 목숨이지만 항상감사드립니다..
16362,"노명래 소방관님, 잊지 않겠습니다."
16363,아니 근데 소방차 사다리가 3층도 못 닿나??<br>저 짧은 사다리로 뭐할라고 계속 저러고 있냐...<br>그리고 소방차에 매트 구비해야 할것같다
16364,어제 여경이 필요한 이유 찾겠다고 3000만원연구비 쓰고 국회의원 품의유지비에   돈다쓰고 소방대원 분들을위해 제대로된 장비나 지원해주지 정마ㄹ 망할나라
16365,살아남은 분 들도 잘 이겨내시길 기도 합니다. 죄책감에 힘들어하시지 않으시길...
16366,너무아십녜요고인의명복을빕니다
16367,아이고야........<br>마음이 아픕니다
16368,정말 안타깝게도 소방관 한 분이 순직을 하셨네요. 굉장히 감사하다는 말을 드리고 싶습니다. 소방관분들 항상 모두 감사합니다. 항상 응원하겠고 이번에 순직하신 소방관 분의 명복을 빌겠습니다.
16369,다 괜찮으신줄 알았는데 <br>너무 장면이 처절하네요<br>그분의 희생에 감사드립니다
16370,우리나라를 위해 열심히 불과 싸워주신 우리 소방관분들 정말 감사합니다.
16371,전구에있는 사람들 조심해라 소방관님 순직 하신다
16372,정치인 : 안타깝네요 ㅠ 하지만 내연봉인상은 포기하기싫은걸요 ㅋㅋ 땅사서 돈벌어야지<br>욕이나온다
16373,삼가고인의명복을빕니다
16374,밑에 까는거 그거 왜 미리 안깔까? 저럴때대비해서 깔아놓으면 안되나?
16375,911테러때 순직한 소방관들 추모하는 Yellowcard - believe 노래생각나네요... thank you for giving up your life that day.. 못나올수도 있단걸 알면서도 들어간 소방관들의 숙명..... 소방관들은 1000만원씩 월급줘라제발.... 일상에서 자기목숨을 바치는 직종이라고 ..
16376,영웅이여  잠드소서 ㅠ ㅠ
16377,마음아프고 화도나고<br>다들피하는 저 화마속들어가서 얼마나 고통스러웠을까요  미안합니다
16378,제가 울산 중구에 살아서 더 충격적이네요 ㅠㅠ<br>노 소방관님… 꼭 하늘에선 행복하세요 ㅠㅠ
16379,"고인의 명복을 빕니다….소방관님들은 제가 가장 존경 하는 분입니다….사람들을 구하는게 쉬는 일이 아닌데 불길 속을 통해 사람들을 구하시고….정말 존경스럽습니다….그리고 안타깝습니다……..이른 나이에 벌써 가시다니…..그래도 우리는 알고있습니다, 당신은 생명을 살린 “영웅” 이라는 것을…..감사합니다!"
16380,상관들아. <br>제발 제2 탈출로는 확보하고 부하들 진입시켜라. <br>그냥 저승에 밀어넣는 꼴이잖냐.
16381,도대체 그 많은 세금을 걷어서 어느넘들 ×꾸녁에 쳐 넣길래 저런 기본장비 하나 준비하지 못하는걸까?<br>세금걷어 노후화된 장비좀 싹다 바꿔줘라ㅡ  정치인 네놈들 뱃속만 채울려 하지 말고...<br>삼가고인의명복을빕니다
16382,저런거보고   정치인들은   느끼는거  없는걸까요 <br>사다리가  짧아서  ㅠ<br>소중한  생명을  또
16383,아이고..
16384,정말 가슴아프네요  삼가 고인의 명복을빌어요 ㅜㅜ
16385,국회의원 월급 삭감한걸 소방공무원 처우 개선에 쓰였으면 좋겠어요. 볼 때마다 너무 가슴이 아파요.
16386,정말 미안해 😭😢
16387,다 남자잖아;; 지내들이 원할때는 남녀차별 어쩌구 지네들이 안원하면 남자가 더 쎄고
16388,한국 여자 꺼져라<br> 여군 여경 여소방관이 대체 이나라에 왜필요한거냐??????
16389,소방대원들이 사다리밖에 안들고 다님? 한심하네~ 어떻게 사람들 구하려고
16390,멋집니다!
16391,왜이렇게 열악하냐 목숨을 담보로 하는데 안전이 보장 안되면 보조라도 제대로 해주고 보수라도 올려줘야지 시발 나라야
16392,최고의 장비를 마련해줘라 제발 ㅠㅜ
16393,삼가 고인의 명복을 빕니다<br><br>이게 말이되요?<br>3층까지 갈수있는 사다리가 없다는게 ㅠㅜ
16394,가해범죄자에게 처벌도 안하고 무슨 생각하는지 모르는 사회성과 현실성 결여된 헛똑똑이 한국 판사들보다 연봉 더 많이줘야 한다.
16395,귀인입니다.
16396,소방관 경찰관 군인.. 월급 좀 더 줍시다<br>에휴 ㅠㅠㅠ
16397,웃기는것이 방화복 성능이 뭐 청바지 수준인가? 화염속에서 1시간은 견딜 수 있는 정도는 되어야 되는거 아닌가? 이참에 방화복 품질 검사라도 해야하는 거 아냐? 소방관이 화재진압하면서 화상 걱정도 해야되면 어케하냐
16398,아니면 이참에 화재장소에 견찰들이 들어가서 자살한 사람 없는지 조사하고 그다음에 소방관 들여보내도록 법을 바꾸던지. 변사자 사건만 나오면 걸핏하면 그냥 자살이래.목숨걸고 화재집압하고 사람 목숨 구하는 소방관들 처우 좀 개선해 줘라.
16399,"다른 공무원들 특히, 자질없고ㅡ 사람 목숨 자살로 처리하는 견찰들 짤르던지,연봉 삭감하고 차라리 다른사람 목숨 구하기 위해 본인의 목숨까지 희생해야하는 소방관들 처우 좀 제발 바꿔주세요"
16400,남자가 여자보다 빨리죽는이유: 여자가 하지 못하는 일을 남자가 해서.
16401,제발 이런식으로 분란 일으키ㅉ말길
16402,소방관들 늘느끼지만 존경스럽데요  불난곳가까이 소방서가있던데 젊은이가 행복한 삶을예약만하고 안타깝네요 명복을빕니다
16403,삼가 고인의 명복을 빕니다.<br>감사합니다..
16404,눈물이 나네요. 명복을 빕니다.
16405,저런 영웅들의 국가직 전환을 끈질기게 반대했던 그}\=×♤\들...<br>끝까지 시민들을 구하고 맨 마지막에 목숨건 탈출을 한다.<br>젊은 영웅은 귀중한 목숨을 잃었다.<br>직업보다 사명감이 먼저인 직업.<br>참 고귀한 분들이다.
16406,고인의 명복을 빕니다. 소방관들 처우 개선해라...
16407,삼가 고인의 명복을 빕니다..<br>화마속에서도 한 사람이라도  구하려고 애써주신 소방관님들 정말 고맙고 또 감사합니다
16408,소방관이라는 사명감 하나로 자신의 목숨까직 바치며 구조하시는 모습을 보며 감사하고 또 애도의 마음이 드네요..
16409,"국회의원 무보수 명예직으로 바꾸고, 그들한테 들어가는 돈을 소방대원들 복지에 쓰도록 합시다!!! ㅠㅠㅠ 막내대원님 희생 너무 맘 아픕니다. ㅠㅠ 명복을 빕니다 ㅠㅠ"
16410,소방관분들 순직 처우나 좀 개선해줘라.. 죽은다음에 1계급 특진이 뭔 소용이냐
16411,기가 찰 노릇이다 일하다 다쳤는데 병원빈 자기부담 빨리 소방병원건립이 시급하다 국군병원 경찰병원처럼
16412,삼가 조의를 표합니다 <br>극락 왕생하시기 바랍니다 🙏
16413,"삼가고인의 명복을 빕니다.,..."
16414,소방대원 구급대원은 월급 충분히 줘야함
16415,아니 소방관들의 안전에 대한 대비도 없이 불길로 무작정 밀어넣나?<br>밖에서 그 흔한 사다리도 못구해서 쩔쩔매노 ㅉㅉ<br>열악해도 너무 열악하네
16416,저런분들한테 지원되는 장비들엔 세금따위 아끼지말자…..ㅠㅠ
16417,너무안타깝네요
16418,아~<br>너무 안타가운 일이네요 <br>삼가고인의명복을빕니다
16419,눈물 나네요..<br>안타까워 미치겠어요..
16420,삼가고인의 명복을빕니다.
16421,아이고......
16422,이영상 국회의사당앞 대형스크린에 연속재생시킬순없나요? 세금충들좀 보고 반성좀시키게
16423,진짜 미쳤다 대우 좀 해줘 군인이나 소방관이나…생명을 지키고 나라를 지키는데
16424,@ㅇㅇ 네 다음 페미
16425,응 여성만대우 해줘 한남은 소모용이야
16426,국개들 줄 돈으로 소방관분들 복지 좀 신경쓰자 이 씨발람들아 제발
16427,삼가 고인의 명복을 빕니다 🙏
16428,그 어떠한 말로도 소방관님들의 희생을 담을수 없을것 같습니다.<br>저도 119의 도움을 받은적이 있고 다른 분들도 직간접 적으로나마 도움을 받으신분들이 많으실 겁니다.<br>감사하고 또 감사하다는 말씀 드리고 싶습니다.<br>이번의 화마로 인하여 순직분에게 다시한번 머리숙여 감사하고 고맙고 죄송하다는 말씀을 드리고 싶습니다.<br>삼가 고인의 명복을 빕니다.<br>그곳에서는 다른 이들의 수호신으로 계셨던 만큼 평안하고 행복하시길 기원합니다.
16429,삼가 고인의 명복을 빕니다.<br>진심으로 감사드립니다.
16430,일도 안하는 국개의원들 감봉하고 소방관들 장비와 인원을 늘리자 <br>사다리차 하나만 있었어도 사고없이 다살았을껀데
16431,큰사다리차 말고 작은 사다리차도 지원해줘야한다
16432,@우주 맞는 말입니다 사다리차는 있지만 불법주정차......
16433,사다리차 있어요 ㅋㅋ 한국 골목보시면 불법주차가 80~90%이상이라 그래요.<br>법이 개판에 땅덩어리는 좁고 차가 오지게 많으니
16434,불법주차들때문에 사다리치가 더오래걸림
16435,울 동네다
16436,삼가 고인의 명복을빕니다...
16437,야제발 목숨걸고 다른사람구하는 직업에 돈이라도 많이주자 쉬벌 국개의원 정치인들 몇억씩 주지말고 저런소방관 왜하는거야 대채<br>나 25살때 소방관시험본다고 어른들한테 말했더니 그딴걸 왜하냐고 면박주길래 왜그러지 했고 나이가 들어서 그뜻을 알앗다 <br>나도 똑같은 소리 하고싶다 왜그딴 소방관할려고하냐고 말하고다닌다<br>나라에서 대우를 해주고 사람들의 인식이 바뀌면 소방관의 질과 사명감도 올라가서 니들이 바라는 안전한 대한민국될거아냐
16438,1계급 특진말고...남아있는 가족들에게 혜택을 줘라...
16439,@ㅇㅇ 이건 진짜 레알 쌉인정
16440,존나웃긴게 남성소방관들은 사망해야 겨우 1계급특진인데 여성경찰관은 노숙자 옷벗어주고 1계급특진함 노숙자말고 장관한테도 옷벗어줫나 의심감
16441,자기생명과 생면부지의 생명을 맞바꾸는 이런 일을 하시는데 긴급출동시 소방도로내 불법주차되어있는 자동차를 전번으로 연락하고 연락두절시 조심조심 견인하고<br>이게 무슨 개그인가?<br>눈물만 흐르고 고구마 100개 삼킨 기분이다
16442,삼가 고인의 명복을 빕니다.
16443,선진국은 이런 분들을 위해 많은 혜택을 주는데..우리나라는 이북을위해 혜택을 더 줍니다...누가 받아드리겠냐고 나라를 위해 헌신한 사람은죽음 뿐이고 총을 겨눈 이북은 살리려 애쓰고..
16444,감사합니다. 명복을 빕니다.
16445,저높이에 건물에 대응할수있는게 고작 저런싸구려 사다리밖에 없었더냐...ㅜㅜ<br>차라리 물호스를 올려주지...너무나도 안타깝다...너무나 안타까워서 주저리주저리 대봅니다...죄송합니다...
16446,삼가고인의 명복을 빕니다
16447,세금 죽어라 내고 있다..이런데다 아끼지말고..좀 안되겠냐
16448,하 존나 슬프다
16449,씨발 국회에 국민들 세금 쳐 주지 말고 소방대원 남자분들에게만 좋은 장비도 주고 봉급도 올려주면 좋겠다 ㅅㅂ 저 불속에 어차피 여자대원은 안들어 가잖아
